1.66817E+12,-0.002197333,0.331553102,0.927274346,138.1000061,-3.799999952,264.2000122,-0.001345125,-0.005157535,0.001065349
1.66817E+12,-0.003173925,0.332285553,0.926786065,137.4000092,-4.400000095,264.2000122,-0.003788586,-0.002103209,-0.001988977
1.66817E+12,-0.001464888,0.332529694,0.928739309,138.3000031,-3.900000095,264.8999939,0.00048747,-0.003935805,-0.000767247
1.66817E+12,-0.003418073,0.332041383,0.927030265,138.3000031,-4,265.7000122,0.006596123,-0.005157535,0.001065349
1.66817E+12,-0.004882962,0.332773834,0.929227591,138.4000092,-4,266,0.004152662,-0.003324939,-0.003821573
1.66817E+12,-0.002197333,0.331553102,0.926786065,138.6000061,-4,265.7000122,-0.002566856,-0.002103209,-0.001988977
1.66817E+12,-0.001953185,0.333018005,0.928495109,138.8000031,-4,265.1000061,0.004763527,-0.000270613,0.00350881
1.66817E+12,-0.002441481,0.333506286,0.926297784,138.8000031,-3.900000095,264.8000183,0.00048747,0.000340252,-0.006875899
1.66817E+12,-0.000976592,0.332773834,0.926541984,138.6000061,-3.799999952,264.8999939,0.004763527,-0.010655322,-0.000767247
1.66817E+12,-0.001953185,0.333262146,0.926297784,138.5,-3.799999952,264.8999939,0.003541797,0.005838039,-0.004432438
1.66817E+12,-0.002685629,0.332773834,0.927030265,138.6000061,-3.900000095,264.8999939,0.004152662,-0.001492344,-0.000767247
1.66817E+12,0.003906369,0.333262146,0.925321221,138.6999969,-4,264.8000183,0.004763527,0.002783713,-0.009930225
1.66817E+12,-0.000244148,0.33106479,0.928251028,138.6999969,-4,265.1000061,-0.003788586,-0.000270613,0.00228708
1.66817E+12,0.002685629,0.333018005,0.928495109,138.6999969,-4,264.8999939,0.004763527,-0.013098784,-0.007486764
1.66817E+12,-0.002685629,0.333750427,0.926053703,138.6000061,-4,264.8999939,-0.00195599,-0.002103209,-0.001988977
1.66817E+12,0.002929777,0.336191922,0.926297784,138.6999969,-4,264.3999939,0.002930931,-0.001492344,0.00228708
1.66817E+12,-0.003906369,0.32642597,0.926786065,138.6000061,-3.900000095,264.3999939,0.001709201,-0.001492344,0.000454484
1.66817E+12,-0.00512711,0.332529694,0.926786065,138.5,-3.900000095,264.6000061,0.007817853,0.002172848,-0.005043304
1.66817E+12,-0.002929777,0.335459471,0.925809503,138.5,-3.700000048,264.8999939,-0.00073426,0.003394578,0.01389352
1.66817E+12,-0.004394665,0.332041383,0.926297784,138.3000031,-3.700000048,265.2000122,0.005374392,-0.000270613,-0.006875899
1.66817E+12,-0.015381329,0.335703611,0.926053703,138.3000031,-3.600000143,265.3000183,0.013926506,0.003394578,-0.018482339
1.66817E+12,0.007324443,0.331553102,0.927274346,138.1999969,-3.600000143,264.7000122,0.005985258,0.001561982,0.001065349
1.66817E+12,-0.002685629,0.332285553,0.926297784,138.3000031,-3.5,264.2000122,-0.011729835,-0.010044457,0.024889093
1.66817E+12,-0.016846217,0.342051446,0.922147274,138.1999969,-3.5,263.8000183,0.003541797,0.001561982,-0.003210708
1.66817E+12,-0.011230811,0.333018005,0.929227591,138.1999969,-3.5,264.3000183,0.007206989,0.002783713,0.001065349
1.66817E+12,-0.001953185,0.330332339,0.927762747,138.1999969,-3.5,264.7000122,-0.00073426,-0.000270613,0.00473054
1.66817E+12,-0.011719108,0.338389248,0.926297784,138.3000031,-3.5,264.8000183,-0.002566856,-0.003935805,0.001676214
1.66817E+12,-0.003906369,0.334482849,0.926053703,138.5,-3.600000143,264.3000183,0.002320066,-0.003935805,-0.000156382
1.66817E+12,-0.00122074,0.3352153,0.924344599,138.6000061,-3.400000095,264.1000061,0.001709201,-0.000881479,0.004119675
1.66817E+12,-0.001953185,0.33497116,0.92483294,138.4000092,-3.299999952,264.3999939,-0.003177721,0.003394578,-0.000156382
1.66817E+12,-0.002197333,0.331797242,0.925565362,138.3000031,-3.299999952,264.5,-0.00073426,0.002172848,0.001676214
1.66817E+12,-0.003418073,0.332773834,0.925565362,138.4000092,-3.400000095,264.2000122,-0.002566856,0.000340252,0.001065349
1.66817E+12,-0.002441481,0.333018005,0.926786065,138.6000061,-3.400000095,263.6000061,-0.002566856,0.000951117,0.002897945
1.66817E+12,-0.002685629,0.334238708,0.925809503,138.6000061,-3.5,263.7000122,0.001098336,-0.000270613,0.000454484
1.66817E+12,-0.003173925,0.334238708,0.925565362,138.4000092,-3.5,263.8999939,0.001709201,0.000340252,0.002897945
1.66817E+12,-0.003662221,0.332773834,0.926786065,138.1999969,-3.600000143,264.2000122,0.004152662,0.000340252,0.002897945
1.66817E+12,-0.001953185,0.332773834,0.925565362,138.3000031,-3.600000143,264.1000061,0.001709201,-0.003324939,-0.001378112
1.66817E+12,-0.000732444,0.334238708,0.925077081,138.4000092,-3.400000095,264,0.002930931,-0.005768401,0.00350881
1.66817E+12,-0.002929777,0.335459471,0.925321221,138.6000061,-3.299999952,263.8000183,-0.002566856,0.000340252,0.000454484
1.66817E+12,-0.004150517,0.332529694,0.928006828,138.6000061,-3.299999952,264,0.001709201,-0.000881479,-0.000767247
1.66817E+12,-0.003173925,0.332529694,0.926786065,138.6000061,-3.299999952,264.2000122,0.004763527,-0.002714074,0.001065349
1.66817E+12,-0.002929777,0.333506286,0.926053703,138.5,-3.299999952,264,0.00048747,0.000340252,-0.000767247
1.66817E+12,-0.002685629,0.333750427,0.925809503,138.5,-3.299999952,263.8999939,0.004152662,-0.003324939,-0.005043304
1.66817E+12,-0.001953185,0.3352153,0.924588799,138.4000092,-3.400000095,264,-0.001345125,-0.00454667,0.00228708
1.66817E+12,-0.00512711,0.331553102,0.92898339,138.4000092,-3.5,264.2000122,-0.00073426,-0.000881479,0.002897945
1.66817E+12,-0.000976592,0.33497116,0.924588799,138.4000092,-3.5,264.3999939,-0.000123395,0.002172848,-0.000156382
1.66817E+12,-0.002441481,0.334727019,0.925077081,138.3000031,-3.5,264.6000061,-0.00073426,0.000951117,-0.000767247
1.66817E+12,-0.001953185,0.334482849,0.927274346,138.1999969,-3.5,265.2000122,-0.001345125,-0.002103209,0.001065349
1.66817E+12,-0.002197333,0.334727019,0.924588799,138.1999969,-3.400000095,265.6000061,-0.00073426,-0.000881479,-0.001988977
1.66817E+12,-0.002685629,0.332285553,0.925321221,138.4000092,-3.299999952,265.8000183,-0.002566856,-0.002103209,-0.000156382
1.66817E+12,-0.00512711,0.332041383,0.927030265,138.5,-3.400000095,265.7000122,-0.001345125,-0.001492344,-0.000767247
1.66817E+12,-0.002197333,0.334482849,0.924588799,138.6000061,-3.400000095,265.5,0.00048747,-0.003324939,-0.006265034
1.66817E+12,-0.001953185,0.333262146,0.925077081,138.6000061,-3.5,265.5,-0.003788586,-0.001492344,-0.001378112
1.66817E+12,-0.001709037,0.333506286,0.926053703,138.6000061,-3.5,265.6000061,0.001709201,-0.005768401,0.00228708
1.66817E+12,-0.000976592,0.334727019,0.925321221,138.6000061,-3.5,265,-0.000123395,-0.00454667,0.001065349
1.66817E+12,-0.001464888,0.333750427,0.925321221,138.8000031,-3.5,264.7000122,-0.00195599,-0.003324939,0.00350881
1.66817E+12,-0.001464888,0.335459471,0.926297784,138.6999969,-3.400000095,264.8999939,0.01331564,0.033326976,0.00473054
1.66817E+12,-0.002685629,0.331553102,0.928006828,138.6000061,-3.200000048,265.2000122,-0.004399452,0.0082815,0.001065349
1.66817E+12,-0.002441481,0.337412626,0.924588799,138.5,-3.100000143,265.3000183,-0.005621182,-0.006990131,0.000454484
1.66817E+12,-0.006591998,0.337412626,0.918240905,138.5,-3.100000143,265.2000122,0.019424293,-0.030203011,-0.007486764
1.66817E+12,-0.003662221,0.331797242,0.931913197,138.5,-3.200000048,265.3999939,0.00048747,-0.002103209,0.00350881
1.66817E+12,-0.000732444,0.333018005,0.923856318,138.5,-3.100000143,265.3000183,0.003541797,-0.000881479,0.001676214
1.66817E+12,0.002929777,0.345713675,0.922635555,138.6000061,-3.100000143,265,0.00048747,-0.005768401,-0.001378112
1.66817E+12,-0.005859554,0.329111636,0.932889819,138.8000031,-3,264.3999939,-0.00073426,0.000340252,-0.000767247
1.66817E+12,-0.000732444,0.336191922,0.925565362,138.9000092,-3.100000143,264.3999939,-0.00195599,-0.000270613,-0.003210708
1.66817E+12,-0.002441481,0.333262146,0.925809503,138.6999969,-3.200000048,264.7000122,-0.00073426,-0.000270613,0.001065349
1.66817E+12,-0.002197333,0.333994567,0.926786065,138.5,-3.200000048,264.8000183,0.005374392,-0.002103209,-0.001988977
1.66817E+12,-0.000244148,0.336191922,0.926541984,138.4000092,-3.100000143,264.5,-0.027612332,0.020498805,0.00350881
1.66817E+12,-0.002441481,0.333994567,0.928739309,138.4000092,-3.100000143,264,0.008428719,0.006448905,0.006563136
1.66817E+12,-0.002441481,0.326181829,0.917264342,138.4000092,-3.200000048,263.8999939,-0.004399452,0.002783713,0.00350881
1.66817E+12,-0.018799402,0.365977973,0.897732437,138.3000031,-3.100000143,263.8999939,0.001098336,-0.008211861,-0.003821573
1.66817E+12,-0.004150517,0.337656796,0.929960072,138.3000031,-3.200000048,264.2000122,0.001709201,-0.005157535,0.001065349
1.66817E+12,0.005371258,0.33106479,0.928006828,138.1999969,-3.200000048,264.6000061,0.001709201,-0.003324939,-0.000767247
1.66817E+12,0.003173925,0.333262146,0.927518547,138.1999969,-3.200000048,264.8999939,0.002320066,-0.005157535,-0.001378112
1.66817E+12,-0.001953185,0.332041383,0.926541984,138.1000061,-3.299999952,264.8999939,0.002320066,-0.002714074,0.000454484
1.66817E+12,-0.002929777,0.333262146,0.925809503,138.1999969,-3.299999952,264.2000122,-0.00195599,-0.002714074,0.00228708
1.66817E+12,-0.002929777,0.333018005,0.928006828,138.3000031,-3.400000095,264.1000061,-0.002566856,-0.000270613,-0.000767247
1.66817E+12,-0.003173925,0.332529694,0.92898339,138.4000092,-3.400000095,264.1000061,0.002320066,-0.006379266,-0.003821573
1.66817E+12,-0.001464888,0.333018005,0.927518547,138.4000092,-3.400000095,264,-0.001345125,-0.001492344,0.001065349
1.66817E+12,-0.001709037,0.333506286,0.926053703,138.4000092,-3.400000095,263.8000183,-0.002566856,-0.002714074,-0.005654169
1.66817E+12,-0.003662221,0.332285553,0.927518547,138.3000031,-3.299999952,263.5,-0.00195599,-0.000881479,0.001676214
1.66817E+12,-0.003173925,0.333018005,0.929227591,138.3000031,-3.299999952,263.7000122,0.004763527,-0.001492344,-0.000767247
1.66817E+12,-0.002929777,0.334482849,0.925321221,138.3000031,-3.200000048,263.8999939,0.00048747,0.004005444,0.00350881
1.66817E+12,-0.001709037,0.333018005,0.927274346,138.4000092,-3.299999952,263.8000183,0.002930931,-0.003324939,0.001676214
1.66817E+12,-0.002441481,0.332529694,0.927518547,138.4000092,-3.299999952,263.8000183,0.002930931,0.004005444,0.004119675
1.66817E+12,-0.00512711,0.332041383,0.929227591,138.5,-3.299999952,263.7000122,0.001709201,-0.005768401,0.00350881
1.66817E+12,-0.002441481,0.332529694,0.927762747,138.5,-3.299999952,263.8999939,-0.001345125,-0.003324939,-0.000156382
1.66817E+12,-0.001709037,0.332529694,0.927762747,138.6000061,-3.299999952,263.8000183,-0.00073426,-0.002103209,-0.001378112
1.66817E+12,-0.00122074,0.333506286,0.927762747,138.5,-3.400000095,263.8000183,-0.001345125,-0.00454667,0.00228708
1.66817E+12,-0.001953185,0.333506286,0.92898339,138.5,-3.299999952,263.7000122,-0.000123395,-0.000270613,0.001676214
1.66817E+12,-0.001464888,0.333750427,0.928006828,138.6999969,-3.100000143,263.5,-0.001345125,-0.002714074,0.001065349
1.66817E+12,-0.001464888,0.333018005,0.927274346,138.6000061,-3,263.7000122,-0.003788586,0.000951117,-0.001378112
1.66817E+12,-0.002685629,0.333994567,0.928251028,138.5,-3.200000048,263.7000122,0.001098336,-0.00454667,-0.003821573
1.66817E+12,-0.002197333,0.33497116,0.926786065,138.6000061,-3.299999952,263.8000183,-0.003177721,-0.001492344,0.00228708
1.66817E+12,-0.002441481,0.335459471,0.928251028,138.6999969,-3.200000048,263.7000122,-0.001345125,-0.003324939,0.001676214
1.66817E+12,-0.002685629,0.332285553,0.927518547,138.6999969,-3.100000143,264,0.00048747,0.002172848,0.00228708
1.66817E+12,-0.001464888,0.333750427,0.927762747,138.6000061,-3.100000143,264.3000183,-0.000123395,-0.006379266,0.00228708
1.66817E+12,-0.001953185,0.3352153,0.927762747,138.4000092,-3.200000048,264.8999939,-0.00195599,-0.003935805,0.00350881
1.66817E+12,-0.000732444,0.334238708,0.929715872,138.5,-3.200000048,265,0.001098336,-0.001492344,0.000454484
1.66817E+12,-0.001709037,0.335703611,0.928495109,138.6000061,-3.100000143,265,0.001709201,-0.003935805,-0.003821573
1.66817E+12,-0.00122074,0.333994567,0.928739309,138.6999969,-3.200000048,265.1000061,-0.001345125,-0.005157535,0.000454484
1.66817E+12,-0.001953185,0.333262146,0.92898339,138.6999969,-3.100000143,265.3000183,-0.001345125,-0.003935805,0.00228708
1.66817E+12,-0.001953185,0.333994567,0.92898339,138.6000061,-3.100000143,265.3000183,-0.00073426,-0.000270613,0.001065349
1.66817E+12,-0.003173925,0.332041383,0.92898339,138.5,-3,265,0.001098336,0.002172848,0.001676214
1.66817E+12,-0.002685629,0.332529694,0.92898339,138.5,-3,265.1000061,-0.000123395,0.000340252,0.002897945
